id_user,name,username,rating,date,nama_objek,id_objek
12508,mayrobi,/Profile/mayrobi,5,Agt 2018,Taman Patung NuArt,617
13304,Muhammad Arya Rangga Fadhila,/Profile/AryaranggaF,5,18-Mar,Taman Patung NuArt,617
13339,Muhammad Soleh,/Profile/mhmd_olle,5,Okt 2018,Taman Patung NuArt,617
13755,Nedho,/Profile/Nedho,5,16-Jul,Taman Patung NuArt,617
13948,Nikolas Edo,/Profile/nikolase311,5,17-Mar,Taman Patung NuArt,617
14050,nobi88,/Profile/nobi88,5,18-Jun,Taman Patung NuArt,617
14364,Ocha imoliana,/Profile/ocha2505,5,18-Apr,Taman Patung NuArt,617
15263,qiewvilla,/Profile/qiewvilla,5,18-Jun,Taman Patung NuArt,617
15411,rahmadteguh,/Profile/rahmadteguh,5,18-Jun,Taman Patung NuArt,617
17399,Sherpa762921,/Profile/Sherpa762921,5,18-Mar,Taman Patung NuArt,617
17627,Siti R,/Profile/75sitir,5,Mei 2017,Taman Patung NuArt,617
17761,sonnyaphilips,/Profile/taftlady,5,19-Apr,Taman Patung NuArt,617
17974,Storyteller724929,/Profile/Storyteller724929,5,Agt 2017,Taman Patung NuArt,617
17989,suaramulti,/Profile/suaramulti888,5,19-Feb,Taman Patung NuArt,617
18055,sukikurniawan,/Profile/sukikurniawan,5,Mei 2017,Taman Patung NuArt,617
18377,Tahyudin B,/Profile/tahyudinb,5,Mei 2016,Taman Patung NuArt,617
18761,tiara priscilli... d,/Profile/Pioneer787990,5,18-Jul,Taman Patung NuArt,617
18992,Tour687758,/Profile/Tour687758,5,17-Jan,Taman Patung NuArt,617
19271,ucokhtb,/Profile/ucokhtb,5,Mei 2017,Taman Patung NuArt,617
19598,Villa_Sophia_Cimacan,/Profile/Villa_Sophia_Cimacan,5,16-Jul,Taman Patung NuArt,617
20393,YayukSRY,/Profile/YayukSRY,5,17-Feb,Taman Patung NuArt,617
20556,yossie,/Profile/yossie2019,5,18-Feb,Taman Patung NuArt,617
20818,Zainfirdaus165,/Profile/Zainfirdaus165,5,Agt 2017,Taman Patung NuArt,617
747,adinda802,/Profile/adinda802,5,18-Nov,Taman Pintar Yogyakarta,616
1260,Alexander S,/Profile/alexandersH4430LD,5,Okt 2018,Taman Pintar Yogyakarta,616
2187,Aprilia E,/Profile/ApriliaE16,5,18-Feb,Taman Pintar Yogyakarta,616
3245,Ben T,/Profile/BenT3009,5,18-Jan,Taman Pintar Yogyakarta,616
3313,Bernardus Ferry,/Profile/phei_bf,5,18-Jan,Taman Pintar Yogyakarta,616
3653,budi k,/Profile/191budik,5,18-Jan,Taman Pintar Yogyakarta,616
4337,CNisak,/Profile/_cha1128,5,19-Jul,Taman Pintar Yogyakarta,616
4817,deasynat,/Profile/deasynat,5,18-Jan,Taman Pintar Yogyakarta,616
5196,Dhamayanti A,/Profile/DhamayantiA2,5,18-Jan,Taman Pintar Yogyakarta,616
5311,Dianafwz,/Profile/Dianafwz,5,Mei 2018,Taman Pintar Yogyakarta,616
5352,Dicky P,/Profile/DickyP221,5,Okt 2017,Taman Pintar Yogyakarta,616
6200,Elni Y,/Profile/elniy,5,17-Jul,Taman Pintar Yogyakarta,616
6231,email m,/Profile/emailm4,5,18-Apr,Taman Pintar Yogyakarta,616
7987,Hainharahap,/Profile/Hainharahap,5,17-Apr,Taman Pintar Yogyakarta,616
8839,Iismul,/Profile/Iismul,5,17-Mar,Taman Pintar Yogyakarta,616
9076,Indriya AG,/Profile/IndriyaAG,5,20-Jan,Taman Pintar Yogyakarta,616
9077,Indriyadi H,/Profile/IndriyadiH,5,19-Feb,Taman Pintar Yogyakarta,616
9120,insasolo,/Profile/insasolo,5,Okt 2018,Taman Pintar Yogyakarta,616
10475,Kang Boedhi Hermawan,/Profile/Boedhi1965,5,18-Jan,Taman Pintar Yogyakarta,616
11345,Leo-anggoro,/Profile/Leo-anggoro,5,18-Jul,Taman Pintar Yogyakarta,616
12288,Markus P,/Profile/403markusp,5,Agt 2017,Taman Pintar Yogyakarta,616
12649,Melinda Indini,/Profile/melinda_indini24,5,17-Jun,Taman Pintar Yogyakarta,616
13100,Mohammad Kemal,/Profile/kemalrahardjo,5,17-Sep,Taman Pintar Yogyakarta,616
13513,Nadini Aulia,/Profile/nadiniar,5,19-Nov,Taman Pintar Yogyakarta,616
13618,Naraharya,/Profile/Naraharya,5,Des 2018,Taman Pintar Yogyakarta,616
13995,nining_wahyoe,/Profile/nining_wahyoe,5,17-Jul,Taman Pintar Yogyakarta,616
14163,Noviati W,/Profile/NoviatiW,5,Des 2017,Taman Pintar Yogyakarta,616
14200,noyoyo,/Profile/noyoyo,5,18-Jul,Taman Pintar Yogyakarta,616
14271,Nuria Eko S,/Profile/ekogawa,5,17-Sep,Taman Pintar Yogyakarta,616
15224,putrijasmine,/Profile/putrijasmine,5,18-Apr,Taman Pintar Yogyakarta,616
15391,Raharjo pujiono,/Profile/pujionoraharjo,5,20-Nov,Taman Pintar Yogyakarta,616
15515,randite,/Profile/randite,5,19-Jul,Taman Pintar Yogyakarta,616
16203,Ritel Konsultan,/Profile/swnsolo,5,19-Jul,Taman Pintar Yogyakarta,616
16907,Sani2907,/Profile/Sani2907,5,Des 2017,Taman Pintar Yogyakarta,616
18712,Thita P,/Profile/ThitaP14,5,18-Jul,Taman Pintar Yogyakarta,616
19982,Widi W,/Profile/Widi_Wijaya,5,Des 2017,Taman Pintar Yogyakarta,616
20263,Wuri W,/Profile/915wuriw,5,Mei 2017,Taman Pintar Yogyakarta,616
836,Adryan P,/Profile/AdryanP19,5,Agt 2017,Taman Rekreasi Jawa Timur Park 2,615
1218,Alde Dyanrini,/Profile/AldeD1,5,18-Nov,Taman Rekreasi Jawa Timur Park 2,615
1323,Ali. P,/Profile/Ali_BDG,5,17-Jul,Taman Rekreasi Jawa Timur Park 2,615
2313,Arian K,/Profile/ariankusmayadi,5,17-Sep,Taman Rekreasi Jawa Timur Park 2,615
2318,arie c,/Profile/ariec172,5,18-Apr,Taman Rekreasi Jawa Timur Park 2,615
2511,arwiyudhi,/Profile/arwiyudhi,5,Okt 2017,Taman Rekreasi Jawa Timur Park 2,615
4117,CHRIS E,/Profile/CHRISMIER,5,Mei 2019,Taman Rekreasi Jawa Timur Park 2,615
4596,Dani Oktawirawan,/Profile/dhoktawirawan,5,Mei 2018,Taman Rekreasi Jawa Timur Park 2,615
4668,Darius S,/Profile/DariusS292,5,18-Nov,Taman Rekreasi Jawa Timur Park 2,615
4876,Dedeh R,/Profile/dedehr,5,18-Jul,Taman Rekreasi Jawa Timur Park 2,615
5023,Derry_Indrawijaya,/Profile/Derry_Indrawijaya,5,18-Mar,Taman Rekreasi Jawa Timur Park 2,615
5143,Dewi K,/Profile/dewik2112,5,18-Mar,Taman Rekreasi Jawa Timur Park 2,615
5228,dhery p,/Profile/dheryp2,5,Des 2017,Taman Rekreasi Jawa Timur Park 2,615
5653,Doni A,/Profile/Donis1julek,5,18-Jul,Taman Rekreasi Jawa Timur Park 2,615
6940,febe_aryani,/Profile/febe_aryani,5,18-Mar,Taman Rekreasi Jawa Timur Park 2,615
7084,Fetty C,/Profile/fettyc2017,5,Mei 2017,Taman Rekreasi Jawa Timur Park 2,615
7106,Fieda,/Profile/Fiekyholyday,5,Des 2019,Taman Rekreasi Jawa Timur Park 2,615
8030,Hana Margaretha,/Profile/hanamargaretha,5,20-Jan,Taman Rekreasi Jawa Timur Park 2,615
8579,HokSen,/Profile/HokSen,5,Agt 2017,Taman Rekreasi Jawa Timur Park 2,615
9160,Ipudjiono69,/Profile/Ipudjiono69,5,19-Jun,Taman Rekreasi Jawa Timur Park 2,615
9290,isfandiajeng,/Profile/isfandiajeng,5,Mei 2017,Taman Rekreasi Jawa Timur Park 2,615
9678,Jay9393,/Profile/Jay9393,5,19-Sep,Taman Rekreasi Jawa Timur Park 2,615
10910,KokiKitaResto,/Profile/KokiKitaResto,5,Mei 2017,Taman Rekreasi Jawa Timur Park 2,615
11147,LailyRachmawati,/Profile/LailyRachmawati,5,Mei 2017,Taman Rekreasi Jawa Timur Park 2,615
11835,Lulun Yuni,/Profile/Lulun-Yuni,5,20-Feb,Taman Rekreasi Jawa Timur Park 2,615
12280,Markewanget,/Profile/Markewanget,5,18-Jul,Taman Rekreasi Jawa Timur Park 2,615
12385,mas ga,/Profile/masga2019,5,21-Jan,Taman Rekreasi Jawa Timur Park 2,615
12657,melisa0905,/Profile/melisa0905,5,18-Feb,Taman Rekreasi Jawa Timur Park 2,615
12762,mfaozanakrom,/Profile/mfaozanakrom,5,17-Mar,Taman Rekreasi Jawa Timur Park 2,615
13298,muhammad abdul ... A,/Profile/muhammadabdulhaqa,5,17-Sep,Taman Rekreasi Jawa Timur Park 2,615
13326,Muhammad Khalid Wardana,/Profile/MuhammadK2053,5,17-Sep,Taman Rekreasi Jawa Timur Park 2,615
13454,mycutierAbbitSince2000,/Profile/irnandas2018,5,18-Sep,Taman Rekreasi Jawa Timur Park 2,615
13965,nina,/Profile/n1n4f,5,18-Sep,Taman Rekreasi Jawa Timur Park 2,615
14029,Niwhy,/Profile/Niwhy,5,19-Feb,Taman Rekreasi Jawa Timur Park 2,615
14175,Novita Guanawan,/Profile/novgunawan,5,19-Mar,Taman Rekreasi Jawa Timur Park 2,615
14984,plukmantara,/Profile/plukmantara,5,18-Sep,Taman Rekreasi Jawa Timur Park 2,615
15496,RamadhanPrimadianto,/Profile/RamadhanPrimadianto,5,Okt 2017,Taman Rekreasi Jawa Timur Park 2,615
15720,relax_traveller22,/Profile/relax_traveller22,5,17-Jun,Taman Rekreasi Jawa Timur Park 2,615
15871,Rhere Rewindinar,/Profile/rewindinar,5,18-Jun,Taman Rekreasi Jawa Timur Park 2,615
16207,Rivani Rahmadani,/Profile/rivanie_rahmadani,5,17-Jun,Taman Rekreasi Jawa Timur Park 2,615
17046,Satrya P,/Profile/378satryap,5,20-Apr,Taman Rekreasi Jawa Timur Park 2,615
17410,shifa a,/Profile/shifaa50,5,17-Mar,Taman Rekreasi Jawa Timur Park 2,615
17757,Sonnie Wahyu D,/Profile/sonniedewantoro,5,Okt 2019,Taman Rekreasi Jawa Timur Park 2,615
18275,syahla N,/Profile/syahlaN2,5,Okt 2017,Taman Rekreasi Jawa Timur Park 2,615
18473,Tasiaset,/Profile/Tasiaset,5,18-Jul,Taman Rekreasi Jawa Timur Park 2,615
18852,Tisa,/Profile/chability,5,18-Jan,Taman Rekreasi Jawa Timur Park 2,615
20599,ytsE,/Profile/ytsE3,5,Okt 2019,Taman Rekreasi Jawa Timur Park 2,615
20604,yuberlose,/Profile/yuberlose,5,19-Jun,Taman Rekreasi Jawa Timur Park 2,615
20673,Yulianto81,/Profile/Yulianto81,5,17-Jul,Taman Rekreasi Jawa Timur Park 2,615
1339,Alif N,/Profile/AlifN124,5,Des 2017,Taman Rekreasi Selecta,614
1820,Andy_Kurnia,/Profile/Andy_Kurnia,5,Des 2018,Taman Rekreasi Selecta,614
2210,Araf duta 77,/Profile/Arafjelajah77,5,Okt 2019,Taman Rekreasi Selecta,614
2559,asepsf08,/Profile/asepsf08,5,17-Apr,Taman Rekreasi Selecta,614
3941,Cecep Wandi F,/Profile/cecepwandif,5,18-Jan,Taman Rekreasi Selecta,614
4117,CHRIS E,/Profile/CHRISMIER,5,Mei 2019,Taman Rekreasi Selecta,614
5349,dickna n,/Profile/nikendickna,5,Agt 2017,Taman Rekreasi Selecta,614
5467,Dini A,/Profile/DiniA284,5,18-Mar,Taman Rekreasi Selecta,614
5708,dowsanphsp,/Profile/dnphsp,5,19-Feb,Taman Rekreasi Selecta,614
6841,farida,/Profile/faridaaaaaa,5,20-Jan,Taman Rekreasi Selecta,614
7083,ferzandavio,/Profile/ferzandavio,5,Okt 2017,Taman Rekreasi Selecta,614
9434,Izzar,/Profile/zarizzar,5,Agt 2019,Taman Rekreasi Selecta,614
9678,Jay9393,/Profile/Jay9393,5,19-Sep,Taman Rekreasi Selecta,614
10689,Kenneth,/Profile/Kenneth_Jeremy,5,20-Jan,Taman Rekreasi Selecta,614
12497,Mayanismptr,/Profile/Mayanismptr,5,18-Feb,Taman Rekreasi Selecta,614
13846,Nia,/Profile/kimura_nia,5,19-Mar,Taman Rekreasi Selecta,614
14165,novieww,/Profile/novieww,5,18-Jun,Taman Rekreasi Selecta,614
14247,Nur R,/Profile/NurR747,5,17-Apr,Taman Rekreasi Selecta,614
14395,Oi_kho,/Profile/Oi_kho,5,17-Jul,Taman Rekreasi Selecta,614
15684,redzky r,/Profile/redzkyr,5,17-Jul,Taman Rekreasi Selecta,614
15967,Ricka A,/Profile/RickaA16,5,Okt 2017,Taman Rekreasi Selecta,614
16051,Rika K,/Profile/RikaK166,5,Okt 2017,Taman Rekreasi Selecta,614
16150,Rirukunir,/Profile/Rirukunir,5,18-Jun,Taman Rekreasi Selecta,614
16280,Rizqi A,/Profile/604rizqia,5,Okt 2017,Taman Rekreasi Selecta,614
19708,Voyage750542,/Profile/Voyage750542,5,18-Feb,Taman Rekreasi Selecta,614
19968,widakiwid,/Profile/widakiwid,5,Des 2017,Taman Rekreasi Selecta,614
20089,wily711,/Profile/wily711,5,Agt 2017,Taman Rekreasi Selecta,614
20549,YosiaKho,/Profile/YosiaKho,5,Des 2018,Taman Rekreasi Selecta,614
20599,ytsE,/Profile/ytsE3,5,Okt 2019,Taman Rekreasi Selecta,614
248,@kiky1309,/Profile/Kiky1309,5,18-Nov,Taman Safari dan Bahari Bali,613
564,abdulabidin36,/Profile/abdulabidin36,5,18-Apr,Taman Safari dan Bahari Bali,613
629,Achmad Van Riedelson,/Profile/ahmad6789,5,17-Apr,Taman Safari dan Bahari Bali,613
811,Adri5272,/Profile/Adri5272,5,20-Jan,Taman Safari dan Bahari Bali,613
974,Agungsbatu,/Profile/Agungsbatu,5,16-Mar,Taman Safari dan Bahari Bali,613
1910,Anggraeni Dwi Yunita Sari,/Profile/adysababa,5,Des 2018,Taman Safari dan Bahari Bali,613
1971,Anita O,/Profile/nengao,5,17-Jan,Taman Safari dan Bahari Bali,613
2424,arisgt,/Profile/arisgt,5,18-Jul,Taman Safari dan Bahari Bali,613
2548,Aseana,/Profile/aseanamarsini,5,Des 2018,Taman Safari dan Bahari Bali,613
2712,audreynatalia,/Profile/audreynatalia,5,17-Jan,Taman Safari dan Bahari Bali,613
2790,awil f,/Profile/awilf,5,19-Jan,Taman Safari dan Bahari Bali,613
2790,awil f,/Profile/awilf,5,18-Apr,Taman Safari dan Bahari Bali,613
3469,BoardingPass817195,/Profile/BoardingPass817195,5,18-Sep,Taman Safari dan Bahari Bali,613
3697,Bunda_Naytha,/Profile/Bunda_Naytha,5,19-Jan,Taman Safari dan Bahari Bali,613
4220,cikemm,/Profile/cikemm,5,Okt 2017,Taman Safari dan Bahari Bali,613
4518,Dadang T. H,/Profile/Detehatrip,5,Okt 2019,Taman Safari dan Bahari Bali,613
4619,Daniel Tirwande... P,/Profile/Adventure746302,5,18-Mar,Taman Safari dan Bahari Bali,613
5593,Dmfive,/Profile/Dmfive,5,17-Sep,Taman Safari dan Bahari Bali,613
6114,Eleora L,/Profile/eleoral,5,17-Mar,Taman Safari dan Bahari Bali,613
6199,Elmar D,/Profile/867elmard,5,17-Jul,Taman Safari dan Bahari Bali,613
6224,elyta m,/Profile/elytam1,5,Des 2016,Taman Safari dan Bahari Bali,613
8163,Harman Subakat,/Profile/hajiamang,5,18-Jul,Taman Safari dan Bahari Bali,613
8202,Hary,/Profile/soullessktty,5,Des 2016,Taman Safari dan Bahari Bali,613
8408,Herbert M,/Profile/mulliken_herbert,5,20-Jan,Taman Safari dan Bahari Bali,613
8467,herminct,/Profile/herminct,5,Des 2015,Taman Safari dan Bahari Bali,613
8856,ikaazizah32,/Profile/ikaazizah32,5,Agt 2018,Taman Safari dan Bahari Bali,613
9217,Irfan B,/Profile/652irfanb,5,Agt 2015,Taman Safari dan Bahari Bali,613
9268,irwanade,/Profile/irwanade,5,Des 2014,Taman Safari dan Bahari Bali,613
10254,Juhan Kamaruddin,/Profile/960juhank,5,Okt 2019,Taman Safari dan Bahari Bali,613
12345,martinacs,/Profile/martinacs,5,Mei 2017,Taman Safari dan Bahari Bali,613
12427,MatjiL,/Profile/MatjiL,5,13-Jan,Taman Safari dan Bahari Bali,613
12932,Milce W,/Profile/milcew2018,5,18-Jul,Taman Safari dan Bahari Bali,613
14617,Panca Suwandika,/Profile/PancaSuwandika,5,Des 2018,Taman Safari dan Bahari Bali,613
14811,Permana W,/Profile/diaspermana,5,17-Jul,Taman Safari dan Bahari Bali,613
14873,phebsim,/Profile/phebs29,5,18-Jul,Taman Safari dan Bahari Bali,613
15082,priandan,/Profile/priandan,5,18-Jul,Taman Safari dan Bahari Bali,613
15980,Ricky M,/Profile/neomaster,5,15-Jul,Taman Safari dan Bahari Bali,613
16804,Salsabila Putri P,/Profile/SalsabilaPutriP,5,Mei 2018,Taman Safari dan Bahari Bali,613
16847,Samuel Pasaribu,/Profile/Samuelpas,5,17-Feb,Taman Safari dan Bahari Bali,613
16893,sandyaraharja,/Profile/sandyaraharja,5,19-Mar,Taman Safari dan Bahari Bali,613
17236,Setiaji W,/Profile/setiajiw2016,5,18-Jun,Taman Safari dan Bahari Bali,613
17484,Sightseer813428,/Profile/Sightseer813428,5,18-Sep,Taman Safari dan Bahari Bali,613
18154,surya alyono,/Profile/surya_alyono,5,17-Feb,Taman Safari dan Bahari Bali,613
18520,Tavip K,/Profile/kupiyotomo,5,18-Sep,Taman Safari dan Bahari Bali,613
18633,The Lou House,/Profile/thelouhouse,5,Okt 2019,Taman Safari dan Bahari Bali,613
18791,tigornusambela,/Profile/tigornusambela,5,18-Jul,Taman Safari dan Bahari Bali,613
18835,Tinna Oktianti Mulyasa,/Profile/tehnatisa,5,Des 2018,Taman Safari dan Bahari Bali,613
18954,Tony,/Profile/ponton2807,5,17-Nov,Taman Safari dan Bahari Bali,613
19261,Tze S,/Profile/tzes2015,5,15-Jul,Taman Safari dan Bahari Bali,613
19320,umirumi,/Profile/umirumi,5,Okt 2016,Taman Safari dan Bahari Bali,613
19525,VFXKristanto,/Profile/VFXKristanto,5,Des 2015,Taman Safari dan Bahari Bali,613
19683,VivoWibisono,/Profile/VivoWibisono,5,17-Mar,Taman Safari dan Bahari Bali,613
20289,XiuZhen11,/Profile/XiuZhen11,5,Agt 2016,Taman Safari dan Bahari Bali,613
20454,Yofi Y,/Profile/yofimaulana,5,Okt 2019,Taman Safari dan Bahari Bali,613
580,Abell,/Profile/2901bella,5,19-Feb,Taman Safari Indonesia Cisarua,612
825,adriani893,/Profile/adriani893,5,Mei 2018,Taman Safari Indonesia Cisarua,612
906,Age_Hananta,/Profile/Age_Hananta,5,17-Nov,Taman Safari Indonesia Cisarua,612
990,Agus P,/Profile/AgusPujianto,5,19-Nov,Taman Safari Indonesia Cisarua,612
1060,ahmad r,/Profile/ahmadr807,5,18-Jan,Taman Safari Indonesia Cisarua,612
1108,Aisy A,/Profile/aisy90,5,18-Mar,Taman Safari Indonesia Cisarua,612
1226,ALDO K,/Profile/arudo88,5,Okt 2017,Taman Safari Indonesia Cisarua,612
1267,alexandriauno,/Profile/alexandriauno,5,21-Jan,Taman Safari Indonesia Cisarua,612
1408,AlviJO,/Profile/AlviJO,5,Okt 2017,Taman Safari Indonesia Cisarua,612
1646,Andi Rachman F,/Profile/andirachmanf,5,17-Jul,Taman Safari Indonesia Cisarua,612
1948,Anis Anastasia Perwitasari,/Profile/anissoesilojoewono,5,19-Jul,Taman Safari Indonesia Cisarua,612
2076,anricia,/Profile/anricia,5,Okt 2017,Taman Safari Indonesia Cisarua,612
2148,Antya S,/Profile/antyasr,5,19-Jun,Taman Safari Indonesia Cisarua,612
2816,Ayoememem,/Profile/Ayoememem,5,Okt 2018,Taman Safari Indonesia Cisarua,612
4766,Davit S,/Profile/DavitS71,5,18-Sep,Taman Safari Indonesia Cisarua,612
4832,debby l,/Profile/729debbyl,5,Okt 2019,Taman Safari Indonesia Cisarua,612
4837,Debora Dolan,/Profile/deboradolan,5,20-Feb,Taman Safari Indonesia Cisarua,612
5312,dianambar,/Profile/dianambar,5,17-Sep,Taman Safari Indonesia Cisarua,612
5678,donpraj,/Profile/donpraj,5,Okt 2020,Taman Safari Indonesia Cisarua,612
6161,elizabeth278,/Profile/elizabeth278,5,18-Jan,Taman Safari Indonesia Cisarua,612
6762,fajarrusalem,/Profile/fajarrusalem,5,20-Jan,Taman Safari Indonesia Cisarua,612
6763,fajarsakti,/Profile/fajarsakti,5,20-Mar,Taman Safari Indonesia Cisarua,612
7065,Ferry A,/Profile/FerryA5,5,19-Jul,Taman Safari Indonesia Cisarua,612
8413,herdinavm,/Profile/herdinavm,5,18-Jul,Taman Safari Indonesia Cisarua,612
8642,Huiyong,/Profile/huiyong_lim,5,19-Jun,Taman Safari Indonesia Cisarua,612
8829,Ihwana A,/Profile/IhwanaA,5,18-Jun,Taman Safari Indonesia Cisarua,612
8865,Ike Eddy,/Profile/ikeeddy,5,17-Nov,Taman Safari Indonesia Cisarua,612
9094,inggar a,/Profile/inggara4,5,Mei 2018,Taman Safari Indonesia Cisarua,612
9177,ira,/Profile/sin_ik_1999,5,Mei 2019,Taman Safari Indonesia Cisarua,612
9433,Izma L,/Profile/IzmaL1,5,18-Jul,Taman Safari Indonesia Cisarua,612
9514,jakarta_tourism,/Profile/indra761,5,Agt 2019,Taman Safari Indonesia Cisarua,612
10229,JSS,/Profile/JSS_STM,5,20-Feb,Taman Safari Indonesia Cisarua,612
10271,Juliadi,/Profile/Juliadi19,5,20-Mar,Taman Safari Indonesia Cisarua,612
10744,kevinyung,/Profile/kevinyung,5,17-Nov,Taman Safari Indonesia Cisarua,612
11342,Leo W,/Profile/LeoW1233,5,19-Jul,Taman Safari Indonesia Cisarua,612
11459,Lie Yani,/Profile/Lieyani343,5,20-Jan,Taman Safari Indonesia Cisarua,612
11856,Lusianaa,/Profile/Nonk_lusianaa,5,20-Feb,Taman Safari Indonesia Cisarua,612
11916,m0n_Ank,/Profile/m0n_Ank,5,18-Jan,Taman Safari Indonesia Cisarua,612
12230,marieska,/Profile/marieska,5,Mei 2018,Taman Safari Indonesia Cisarua,612
12302,marlizaharahap,/Profile/marlizaharahap,5,18-Jul,Taman Safari Indonesia Cisarua,612
12482,Maya,/Profile/maya730,5,Okt 2018,Taman Safari Indonesia Cisarua,612
12615,mel pangrib,/Profile/melpangrib,5,18-Apr,Taman Safari Indonesia Cisarua,612
12668,Mellinda C,/Profile/MellindaC2,5,17-Jul,Taman Safari Indonesia Cisarua,612
13185,morina k,/Profile/morinak4,5,Mei 2018,Taman Safari Indonesia Cisarua,612
13756,Nee D,/Profile/Niadidev,5,18-Jan,Taman Safari Indonesia Cisarua,612
13873,nicholas2001,/Profile/nicholas2001,5,18-Feb,Taman Safari Indonesia Cisarua,612
14119,nour enjela,/Profile/nourenjela,5,Des 2018,Taman Safari Indonesia Cisarua,612
14293,Nurul O,/Profile/nurulo2017,5,Agt 2017,Taman Safari Indonesia Cisarua,612
14456,Olivia L,/Profile/OliviaL2109,5,18-Mar,Taman Safari Indonesia Cisarua,612
14984,plukmantara,/Profile/plukmantara,5,Mei 2018,Taman Safari Indonesia Cisarua,612
15176,Puspa Maya Sari,/Profile/AlikAneira,5,20-Sep,Taman Safari Indonesia Cisarua,612
15383,Rafly Ananda,/Profile/Rafly15,5,19-Mar,Taman Safari Indonesia Cisarua,612
15637,rayvaldo,/Profile/rayvaldo,5,18-Apr,Taman Safari Indonesia Cisarua,612
17149,Seine,/Profile/SeniaAstari,5,19-Apr,Taman Safari Indonesia Cisarua,612
17638,sitopa__,/Profile/Sitopa21,5,19-Nov,Taman Safari Indonesia Cisarua,612
17755,soniautami,/Profile/soniautami,5,18-Sep,Taman Safari Indonesia Cisarua,612
17755,soniautami,/Profile/soniautami,5,Des 2017,Taman Safari Indonesia Cisarua,612
17820,Sri R,/Profile/deerynt,5,19-Apr,Taman Safari Indonesia Cisarua,612
18042,Suhanum,/Profile/su_hanum,5,20-Mar,Taman Safari Indonesia Cisarua,612
18588,Terrace Villa Golf,/Profile/terracevillagolf,5,18-Jan,Taman Safari Indonesia Cisarua,612
18627,the aldiar,/Profile/aliawijaya,5,19-Jan,Taman Safari Indonesia Cisarua,612
18858,Titi R,/Profile/thionyrs,5,Des 2020,Taman Safari Indonesia Cisarua,612
19528,Vhiaanov,/Profile/Vhianoviana,5,17-Nov,Taman Safari Indonesia Cisarua,612
19800,Wandi,/Profile/Twandi,5,19-Apr,Taman Safari Indonesia Cisarua,612
19996,Widya,/Profile/W1dy,5,Des 2019,Taman Safari Indonesia Cisarua,612
635,AchmadSultoni,/Profile/AchmadSultoni,5,18-Mar,Taman Safari Prigen,611
695,adeyuki,/Profile/adeyuki,5,17-Apr,Taman Safari Prigen,611
946,Agung B,/Profile/767agungb,5,18-Jul,Taman Safari Prigen,611
2280,Arfani,/Profile/mannill,5,Mei 2019,Taman Safari Prigen,611
2350,Arienta D,/Profile/arientad2018,5,17-Apr,Taman Safari Prigen,611
2644,Astried R,/Profile/AstriedR2,5,18-Feb,Taman Safari Prigen,611
3417,Bintang DP,/Profile/Bintang0387,5,Agt 2018,Taman Safari Prigen,611
3683,bulet55,/Profile/bulet55,5,Mei 2019,Taman Safari Prigen,611
4763,davinabakrijun,/Profile/davinabakrijun,5,18-Jun,Taman Safari Prigen,611
5432,dimasrizkyvetmed,/Profile/dimasrizkyvetmed,5,Mei 2018,Taman Safari Prigen,611
5670,Donny I,/Profile/DonnyI52,5,Mei 2017,Taman Safari Prigen,611
5799,Dwi P,/Profile/DwiP626,5,17-Feb,Taman Safari Prigen,611
6726,Faid A,/Profile/FaidA8,5,19-Jan,Taman Safari Prigen,611
7362,Fredianto Nugroho,/Profile/frediantonugroho,5,Des 2019,Taman Safari Prigen,611
7581,George Tanaga,/Profile/georgetanaga,5,20-Jan,Taman Safari Prigen,611
8061,hanifma,/Profile/hanifma,5,Okt 2019,Taman Safari Prigen,611
8744,Ical9595,/Profile/Ical9595,5,Mei 2018,Taman Safari Prigen,611
8873,Ikhsan Rosyid,/Profile/ikhsanrosyid81,5,18-Apr,Taman Safari Prigen,611
9104,inininies,/Profile/inininies,5,Des 2017,Taman Safari Prigen,611
9370,Ivan C,/Profile/K9912ZNivanc,5,18-Feb,Taman Safari Prigen,611
10021,Johan Cyrus & Aufarelqofadi,/Profile/Aufarelqofadi,5,17-Nov,Taman Safari Prigen,611
10398,kaaika30,/Profile/kaaika30,5,17-Jul,Taman Safari Prigen,611
10608,kaumNUsantara,/Profile/kaumNUsantara,5,Mei 2018,Taman Safari Prigen,611
10910,KokiKitaResto,/Profile/KokiKitaResto,5,Mei 2017,Taman Safari Prigen,611
11773,ltiyas,/Profile/ltiyas,5,17-Feb,Taman Safari Prigen,611
13158,Monika S. H,/Profile/monika5h,5,Mei 2018,Taman Safari Prigen,611
13776,Nella J,/Profile/303nellaj,5,17-Feb,Taman Safari Prigen,611
15203,Putri anaya A,/Profile/putrianayaa,5,Des 2018,Taman Safari Prigen,611
15336,Radar,/Profile/memetzd,5,18-Jun,Taman Safari Prigen,611
15515,randite,/Profile/randite,5,18-Jan,Taman Safari Prigen,611
16207,Rivani Rahmadani,/Profile/rivanie_rahmadani,5,17-Apr,Taman Safari Prigen,611
16635,Rusna N,/Profile/rusnan2015,5,Mei 2017,Taman Safari Prigen,611
16679,Ryn J,/Profile/rynj,5,17-Apr,Taman Safari Prigen,611
17027,Sasanisa,/Profile/Sasanisa,5,Des 2018,Taman Safari Prigen,611
17734,Sola25,/Profile/Sola25,5,16-Sep,Taman Safari Prigen,611
18458,Tarmuji K,/Profile/tarmujik,5,16-Nov,Taman Safari Prigen,611
